created_at,id,image_url,name,brand,category,raw_ingredients
2026-08-13 06:51:55.644904+00,51,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0025/A00000025955521ko.png,[26년 신형/보습광채] 달바 퍼스트 스프레이 세럼 펩타이드 100ml 더블기획,달바,SERUM,"정제수, 부틸렌글라이콜, 글리세레스-26, 에톡시다이글라이콜, 나이아신아마이드, 폴리프로필실세스퀴옥세인, 해바라기씨오일, 흰서양송로수, 다이프로필렌글라이콜, 1,2-헥산다이올, 솔비톨, 하이드록시에틸우레아, 아보카도오일, 바질꽃/잎/줄기추출물, 멕시칸치아씨추출물, 다이펩타이드-15, 흰서양송로추출물, 베타인, 귀리커넬추출물, 다이소듐이디티에이, 아데노신, 돌콩오일, 알지닌, 카보머, 다이포타슘글리시리제이트, 하이드롤라이즈드하이알루로닉애씨드, 아나토씨오일, 글리세린, 소듐팔미토일프롤린, 데이지꽃추출물, 프리지아추출물, 약모밀추출물, 에델바이스추출물, 마돈나백합꽃추출물, 뽕나무껍질추출물, 연꽃추출물, 인삼추출물, 스노우로투스추출물, 비피다발효용해물, 포타슘솔베이트, 알바수련꽃추출물, 하이드록시아세토페논, 카프릴릴글라이콜, 토코페릴아세테이트, 토코페롤, 향료, 리날룰, 헥실신남알, 리모넨, 시트로넬올"
2026-08-13 06:52:07.98688+00,52,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0024/A00000024849808ko.png,[단독기획] 아누아 어성초 77 히알루론산 수분 진정 토너 350ml 리필 기획세트 (+350ml 리필팩),아누아,TONER,"약모밀꽃/잎/줄기수(77%), 정제수, 1,2-헥산다이올, 글리세린, 글리세레스-26, 베타인, 펜틸렌글라이콜, 소듐시트레이트, 아이소펜틸다이올, 에틸헥실글리세린, 다이포타슘글리시리제이트, 시트릭애씨드, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 판테놀, 소듐파이테이트, 알란토인, 소듐하이알루로네이트(1.1ppm), 약모밀소포(750ppb), 하이드롤라이즈드소듐하이알루로네이트(100.1ppb), 징크피씨에이, 하이드록시프로필트라이모늄하이알루로네이트(100ppb), 락토바실러스발효물, 소듐아세틸레이티드하이알루로네이트(10ppb), 하이드롤라이즈드하이알루로닉애씨드(10ppb), 아이소쿼시트린, 쿼세틴, 하이알루로닉애씨드(2.5ppb), 소듐하이알루로네이트크로스폴리머(1ppb), 포타슘하이알루로네이트(0.2ppb)"
2026-08-13 06:52:17.014353+00,53,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0024/A00000024842602ko.png,[NEW/리뉴얼] 아누아 어성초 77 히알루론산 수분 진정 로션 200ml,아누아,LOTION,"약모밀꽃/잎/줄기수(77%), 글리세린, 에틸헥실스테아레이트, 1,2-헥산다이올, 글리세릴스테아레이트시트레이트, 메틸프로판다이올, 백미꽃추출물, 접시꽃추출물, 메틸트라이메티콘, 펜틸렌글라이콜, 하이드로제네이티드폴리(C6-14올레핀), 부틸렌글라이콜, 정제수, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 글리세릴스테아레이트, 폴리글리세릴-3다이스테아레이트, 베타인, 글리세릴글루코사이드, 하이드로제네이티드레시틴, 트로메타민, 소듐스테아로일글루타메이트, 에틸헥실글리세린, 다이포타슘글리시리제이트, 소듐파이테이트, 베타-글루칸, 토코페롤, 하이드롤라이즈드하이알루로닉애씨드(1.5ppb), 하이알루로닉애씨드(1ppb), 소듐하이알루로네이트(1ppb), 다이메틸실란올하이알루로네이트(1.5ppb), 하이드롤라이즈드소듐하이알루로네이트(1.5ppb), 포타슘하이알루로네이트(1ppb), 하이드록시프로필트라이모늄하이알루로네이트(0.8ppb), 소듐하이알루로네이트크로스폴리머(0.8ppb), 소듐하이알루로네이트다이메틸실란올(0.5ppb), 소듐아세틸레이티드하이알루로네이트(0.4ppb), 판테놀, 쿼세틴, 아이소쿼시트린, 약모밀소포(0.1ppb), 카보머"
2026-08-13 06:52:27.414261+00,54,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0022/A00000022655374ko.jpg,[수부지크림/유수분밸런스] 브링그린 티트리 시카 수딩 크림 플러스 100ml (2입/단품),브링그린,CREAM,"정제수, 부틸렌글라이콜, 스쿠알란, 티트리잎수, 프로판다이올, 1,2-헥산다이올, 나이아신아마이드, 펜틸렌글라이콜, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 다이글리세린, 티트리추출물, 티트리잎추출물, 병풀추출물, 티트리꽃/잎/줄기추출물, 티트리잎오일, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 폴리메틸실세스퀴옥세인, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 솔비탄아이소스테아레이트, 마데카소사이드, 토코페롤, 에틸헥실글리세린"
2026-08-13 06:52:35.398636+00,55,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0018/A00000018983728ko.png,[흔적미백] 넘버즈인 5번 글루타치온C 흔적 앰플 30ml+30ml 듀오기획,넘버즈인,SERUM,"정제수, 부틸렌글라이콜, 나이아신아마이드(50,000 ppm), 판테놀(50,000 ppm), 트라넥사믹애씨드(40,000 ppm), 1,2-헥산다이올, 네오펜틸글라이콜다이카프레이트, 카프릴릭/카프릭트라이글리세라이드, 솔비톨, 월귤추출물, 아이리쉬모스추출물, 시어버터, 사탕수수추출물, 알파-알부틴, 비피다발효용해물, 소듐하이알루로네이트, 인도멀구슬나무꽃추출물, 홀리바질잎추출물, 인도멀구슬나무잎추출물, 울금뿌리추출물, 참산호말추출물, 흰목이버섯추출물, 펜틸렌글라이콜, 글리세린, 3-O-에틸아스코빅애씨드(2,000 ppm), 비사보롤, 트로메타민, 에틸헥실글리세린, 아데노신, 하이드로제네이티드레시틴, 알란토인, 글루타티온(100 ppm), 세라마이드엔피, 베타-글루칸, 다이포타슘글리시리제이트, 토코페롤, 아스코빅애씨드(1 ppb), 아스코빌글루코사이드(1 ppb), 토코페릴아세테이트, 하이드록시프로필사이클로덱스트린, 유비퀴논, 티옥틱애씨드, 포타슘하이드록사이드, 베헤닐알코올, 카보머, 잔탄검, 다이소듐이디티에이"
2026-08-13 06:52:47.346316+00,56,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0020/A00000020690409ko.jpg,[손상장벽집중케어] 라로슈포제 시카플라스트 밤 B5+ 100ml 기획 (+3ml 추가증정),라로슈포제,CREAM,정제수 하이드로제네이티드폴리아이소부텐 다이메티콘 글리세린 시어버터 판테놀 옥수수전분 프로판다이올 부틸렌글라이콜 세틸피이지/피피지-10/1다이메티콘 트라이하이드록시스테아린 병풀잎추출물 야콘뿌리즙 징크글루코네이트 마데카소사이드 망가니즈글루코네이트 알파-글루칸올리고사카라이드 실리카 알루미늄하이드록사이드 마그네슘설페이트 만노오스 카프릴로일글라이신 카프릴릴글라이콜 비트레오스실라발효물 시트릭애씨드 트라이소듐에틸렌다이아민다이석시네이트 락토바실러스 아세틸레이티드글라이콜스테아레이트 말토덱스트린 폴리글리세릴-4아이소스테아레이트 토코페롤 펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트 티타늄디옥사이드
2026-08-13 06:52:52.210446+00,57,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0022/A00000022521701ko.jpg,더마팩토리 나이아신아마이드 20% 세럼 30ml,더마팩토리,SERUM,"다마스크장미꽃수, 나이아신아마이드, 글리세린, 부틸렌글라이콜, 1,2-헥산다이올, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 에틸헥실글리세린, 트로메타민, 잔탄검, 다이소듐이디티에이"
2026-08-13 06:52:58.872725+00,58,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0025/A00000025883410ko.jpg,에스트라 아토베리어365 하이드로 수딩크림 80ml 기획 (+수딩크림 10ml+클렌징폼 30g),에스트라,CREAM,"정제수, 글리세린, 부틸렌글라이콜, 다이메티콘, 스쿠알란, 1,2-헥산다이올, 베타인, 세테아릴알코올, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 하이드로제네이티드쌀겨오일, 하이드로제네이티드레시틴, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 폴리아크릴레이트크로스폴리머-6, 만니톨, 세틸-피지하이드록시에틸팔미타마이드, 스테아릭애씨드, 에틸헥실글리세린, 글리세릴카프릴레이트, 프로판다이올, 글리세릴스테아레이트, 소듐메타포스페이트, 세라마이드엔피, 카보머, 팔미틱애씨드, 실리카, 징크클로라이드, 콜레스테롤, 베타-글루칸, 스핑고리피드, 소듐하이알루로네이트, 하이드록시프로필메틸셀룰로오스, 미리스틱애씨드, 프로필렌글라이콜, 라우릭애씨드, 토코페롤"
2026-08-13 06:53:10.508956+00,59,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0023/A00000023158910ko.jpg,[대용량] 제로이드 수딩 크림 80ml + 50ml 기획,제로이드,CREAM,"정제수, 글리세린, 프로판다이올, 카프릴릭/카프릭트라이글리세라이드, 솔비탄스테아레이트, 세테아릴알코올, 잇꽃씨오일, 글리세릴스테아레이트, 스테아릭애씨드, 다이메티콘, 미리스토일/팔미토일옥소스테아라마이드/아라카마이드엠이에이, 메틸카프로오일타이로지네이트, 피토스테롤, 토코페릴아세테 이트, 비사보롤, 잔탄검, 소듐하이알루로네이트, 카보머, 알지닌, 1,2-헥산다이올, 카프릴릴글라이콜, 트로폴론"
2026-08-13 06:53:18.4597+00,60,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0023/A00000023332249ko.jpg,[1+1/광채탄력] 닥터지 블랙스네일 크림 50ml 1+1 기획 +(15ml 추가 증정),닥터지,CREAM,"- 리뉴얼 적용 정제수, 글리세린, 다이프로필렌글라이콜, 세테아릴알코올, 사이클로펜타실록세인, 카프릴릭/카프릭트라이글리세라이드, 트라이에틸헥사노인, 하이드로제네이티드폴리데센, 1,2-헥산다이올, 나이아신아마이드, 하이드로제네이티드폴리(C6-14올레핀), 사이클로헥사실록세인, 글리세릴스테아레이트에스이, 참마뿌리추출물, 카바카바잎/뿌리/줄기추출물, 우엉뿌리추출물, 진흙버섯추출물, 병풀추출물, 쇠비름추출물, 프로폴리스추출물, 하이드로제네이티드레시틴, 아르간커넬오일, 소듐하이알루로네이트, 다이메티콘, 세테아릴올리베이트, 부틸렌글라이콜, C12-16알코올, 글리세릴스테아레이트, 피이지-100스테아레이트, 마이크로크리스탈린셀룰로오스, 스쿠알란, 세테아릴글루코사이드, 메틸프로판다이올, 솔비탄올리베이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 달팽이점액여과물(2,000ppm), 팔미틱애씨드, 하이드로제네이티드폴리아이소부텐, 베타인, 에탄올, 글라이코실트레할로오스, 셀룰로오스검, 아이소노닐아이소노나노에이트, 폴리글리세릴-10스테아레이트, 하이드롤라이즈드옥수수전분, 폴리솔베이트60, 에틸헥실글리세린, 하이드로제네이티드스타치하이드롤리세이트, 라피노오스, 스테아릭애씨드, 시어버터, 아데노신, 폴리글리세릴-2다이폴리하이드록시스테아레이트, 베타-글루칸, 다이소듐이디티에이, 레시틴, 솔비탄아이소스테아레이트, 수크로오스, 카라멜, 글루코오스, 이눌린라우릴카바메이트, 폴리쿼터늄-51, 프로필렌글라이콜, 다이소듐스테아로일글루타메이트, 바이오사카라이드검-1, 진주가루, 토코페롤, 향료, 페녹시에탄올, 리날룰, 벤질살리실레이트, 리모넨, 하이드록시시트로넬알, 제라니올 - 리뉴얼 미적용 정제수, 달팽이점액여과물, 다이프로필렌글라이콜, 글리세린, 세테아릴알코올, 사이클로펜타실록세인, 카프릴릭/카프릭트라이글리세라이드, 트라이에틸헥사노인, 하이드로제네이티드폴리데센, 나이아신아마이드, 하이드로제네이티드폴리(C6-14올레핀), 1,2-헥산다이올, 사이클로헥사실록세인, 글리세릴스테아레이트에스이, 카바카바잎/뿌리/줄기추출물, 참마뿌리추출물, 우엉뿌리추출물, 진흙버섯추출물, 쇠비름추출물, 프로폴리스추출물, 병풀추출물, 하이드로제네이티드레시틴, 아르간커넬오일, 소듐하이알루로네이트, 다이메티콘, C12-16알코올, 글리세릴스테아레이트, 세테아릴올리베이트, 솔비탄올리베이트, 마이크로크리스탈린셀룰로오스, 스쿠알란, 세테아릴글루코사이드, 메틸프로판다이올, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 부틸렌글라이콜, 팔미틱애씨드, 하이드로제네이티드폴리아이소부텐, 베타인, 에탄올, 글라이코실트레할로오스, 셀룰로오스검, 아이소노닐아이소노나노에이트, 폴리글리세릴-10스테아레이트, 하이드롤라이즈드옥수수전분, 하이드로제네이티드스타치하이드롤리세이트, 라피노오스, 스테아릭애씨드, 시어버터, 아데노신, 폴리글리세릴-2다이폴리하이드록시스테아레이트, 베타-글루칸, 다이소듐이디티에이, 레시틴, 솔비탄아이소스테아레이트, 수크로오스, 카라멜, 글루코오스, 이눌린라우릴카바메이트, 폴리쿼터늄-51, 프로필렌글라이콜, 다이소듐스테아로일글루타메이트, 바이오사카라이드검-1, 진주가루, 피이지-100스테아레이트, 폴리솔베이트60, 향료, 에틸헥실글리세린, 펜틸렌글라이콜, 카프릴릴글라이콜, 리날룰, 벤질살리실레이트, 리모넨, 하이드록시시트로넬알, 제라니올"
2026-08-13 06:53:43.836449+00,61,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0019/A00000019970189ko.jpg,[카디비PICK|탄력보습] 바이오힐보 프로바이오덤 3D리프팅 크림 50ml [단품/기획],바이오힐보,CREAM,"정제수, 락토바실러스발효용해물, 글리세린, 다이프로필렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 세테아릴알코올, 메도우폼씨오일, 글리세레스-26, 비닐다이메티콘, 하이드로제네이티드폴리(C6-14올레핀), 하이드로제네이티드폴리데센, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 글리세릴스테아레이트, 베타인, 폴리글리세린-3, 1,2-헥산다이올, 세테아릴올리베이트, 펜틸렌글라이콜, 피토스테릴/베헤닐/옥틸도데실라우로일글루타메이트, 락토바실러스발효물, 프룩토올리고사카라이드, 프룩탄, 이눌린, 판테놀, 베타-글루칸, 아데노신, 사포닌, 수용성프로테오글리칸, 노나펩타이드-1, 아세틸테트라펩타이드-9, 아세틸테트라펩타이드-5, 아세틸헥사펩타이드-1, 아세틸헥사펩타이드-8, 팔미토일트라이펩타이드-8, 다이펩타이드다이아미노부티로일벤질아마이드다이아세테이트, 카퍼트라이펩타이드-1, 트라이펩타이드-1, 팔미토일테트라펩타이드-7, 팔미토일트라이펩타이드-1, 팔미토일트라이펩타이드-5, 팔미토일펜타펩타이드-4, 팔미토일헥사펩타이드-12, 펜타펩타이드-3, 헥사펩타이드-9, 올리고펩타이드-2, 맥아추출물, 참마뿌리추출물, 오일팜오일, 베헤닐알코올, 솔비탄올리베이트, 시어버터, 다이펜타에리스리틸헥사하이드록시스테아레이트/헥사스테아레이트/헥사로지네이트, 하이드로제네이티드채종유, 하이드록시아세토페논, 소듐폴리아크릴레이트, 하이드롤라이즈드호호바에스터, 피이지-100스테아레이트, 에틸헥실글리세린, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 잔탄검, 트로메타민, 부틸렌글라이콜, 말토덱스트린, 사이아노코발아민, 세틸에틸헥사노에이트, 프로판다이올, 세테아릴글루코사이드, 알진, 소듐스테아로일글루타메이트, 토코페롤, 바이오사카라이드검-4, 미네랄솔트, 하이드롤라이즈드옥수수전분, 소듐포스페이트, 카프릴릴글라이콜, 수크로오스, 덱스트란, 다이소듐포스페이트, 향료"
2026-08-13 06:53:59.302277+00,62,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0023/A00000023966016ko.jpg,피지오겔 DMT 페이셜 보습 장벽 크림 150ml 기획(+토너 50ml),피지오겔,CREAM,"[피지오겔 DMT 페이셜 크림] 정제수, 카프릴릭/카프릭트라이글리세라이드, 글리세린, 펜틸렌글라이콜, 코코넛야자오일, 하이드로제네이티드레시틴, 시어버터, 하이드록시에틸셀룰로오스, 스쿠알란, 카보머, 잔탄검, 소듐카보머, 세라마이드엔피 [피지오겔 DMT 에센스 인 토너] 정제수, 다이프로필렌글라이콜, 글리세린, 1,2-헥산다이올, 헥실데실에틸헥사노에이트, 펜타에리스리틸테트라에틸헥사노에이트, 변성알코올, 베타인, 사이클로펜타실록세인, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 다이메티콘, 피토스테롤, 소듐하이알루로네이트, 트라이소듐이디티에이, 세린, 소듐피씨에이, 하이드록시에틸우레아, 알지닌, 카프릴릭/카프릭트라이글리세라이드, 스쿠알란"
2026-08-13 06:54:08.70481+00,63,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0020/A00000020399203ko.jpg,라끄베르 옴므 리차지 올인원 에센스 150ml 1+1 기획,라끄베르,SERUM,"정제수, 글리세린, 1,2-헥산다이올, 다이프로필렌글라이콜, 에틸아이소스테아레이트, 글리세레스-26, 나이아신아마이드, 비스-피이지-18메틸에터다이메틸실레인, 하이드로제네이티드폴리데센, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 마카뿌리추출물, 잔탄검, 변성알코올, 아데노신, 트라이소듐이디티에이, 솔비톨, 귤껍질추출물, 조류추출물, 페녹시에탄올, 포타슘솔베이트, 향료, 리날룰, 리모넨, 벤질벤조에이트, 알파-아이소메틸아이오논"
2026-08-13 06:54:17.323285+00,64,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0025/A00000025077324ko.jpg,[화잘먹] 넘버즈인 3번 보들보들 모공결 세럼 30ml 더블 기획,넘버즈인,SERUM,"비피다발효용해물, 갈락토미세스발효여과물, 부틸렌글라이콜, 메틸글루세스-20, 정제수, 나이아신아마이드, 피이지-90, 1,2-헥산다이올, 글리세린, 스쿠알란, 알테로모나스발효추출물, 실크추출물, 염소유추출물, 락토바실러스발효용해물, 바쿠치올, 하이드로제네이티드레시틴, 소듐하이알루로네이트, 판테놀, 아데노신, 글리세레스-26, 잔탄검, 다이포타슘글리시리제이트, 코직애씨드, 폴리글리세릴-3다이스테아레이트, 글리세릴스테아레이트에스이, 글리세릴스테아레이트시트레이트, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 카보머, 트로메타민, 알란토인, 에틸헥실글리세린, 카프릴릴글라이콜, 트로폴론, 다이소듐이디티에이"
2026-08-13 06:54:27.039353+00,65,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0021/A00000021257010ko.jpg,바이오더마 시카비오 크림+ 100ml 기획 (크림 + 40ml 본품 추가 증정),바이오더마,CREAM,"정제수, 카프릴릭/카프릭트라이글리세라이드, 글리세린, 폴리글리세릴-3폴리리시놀리에이트, 유채씨오일, 부틸렌글라이콜, 타피오카전분, 하이드로제네이티드유채씨오일, 자일로오스, 폴리글리세릴-3다이아이소스테아레이트, 호호바씨오일, 마그네슘설페이트, 펜틸렌글라이콜, 스쿠알란, 1,2-헥산다이올, 카프릴릴글라이콜, 소듐폴리글루타메이트, 소듐시트레이트, 잔탄검, 소듐하이알루로네이트, 토코페롤, 만니톨, 람노오스, 자일리톨, 아세틸다이펩타이드-1세틸에스터, 해바라기씨오일, 시트릭애씨드, 프룩토올리고사카라이드"
2026-08-13 06:54:36.440913+00,66,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0024/A00000024768616ko.jpg,[NEW/화잘먹/비타속광] 오우즈너리 비타3 세럼 50ml,오우즈너리,SERUM,"정제수, 글리세린, 부틸렌글라이콜, 다이프로필렌글라이콜, 다이글리세린, 나이아신아마이드, 1,2-헥산다이올, 베타인, C12-14파레스-12, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 해수, 에틸헥실글리세린, 아데노신, 잔탄검, 소듐하이알루로네이트, 다이소듐이디티에이, 유자껍질오일, 판테놀, 3-O-에틸아스코빅애씨드, 아스코빌글루코사이드, 하이드록시프로필사이클로덱스트린, 펜틸렌글라이콜, 마데카소사이드, 글루타티온, 글라이신, 세린, 글루타믹애씨드, 아스파틱애씨드, 류신, 알라닌, 라이신, 알지닌, 타이로신, 페닐알라닌, 프롤린, 트레오닌, 발린, 아이소류신, 히스티딘, 시스테인, 메티오닌, 리모넨, 리날룰"
2026-08-13 06:54:49.134866+00,67,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0025/A00000025574409ko.jpg,[8월올영픽/단독기획] 동아제약 아크네 프로 겔제 30ml 기획(+3ml+크림제3ml),동아제약,CREAM,"정제수, 프로판다이올, 변성알코올, 에톡시다이글라이콜, 1,2-헥산다이올, 폴리아크릴레이트크로스폴리머-6, 살리실릭애씨드, 소듐폴리아크릴로일다이메틸타우레이트, 트로메타민, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 베타인, 하이드록시에틸셀룰로오스, 락토바실러스발효물, 에틸헥실글리세린, 다이소듐이디티에이, 부틸렌글라이콜, 펜틸렌글라이콜, 글라이콜릭애씨드, 글리세린, 다이소듐포스페이트, 폴리솔베이트60, 카프릴릴글라이콜, 소듐포스페이트, 라우릴글루코사이드, 토코페롤, 카프릴릭/카프릭트라이글리세라이드, 하이드로제네이티드레시틴, 소나무잎추출물, 다이메틸설폰, 다이포타슘글리시리제이트, 티트리잎오일, 석시닉애씨드, 도둑놈의지팡이뿌리추출물, 탱자추출물, 삼백초잎/뿌리추출물, 육계나무껍질추출물"
2026-08-13 06:55:00.521327+00,68,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0025/A00000025782704ko.jpg,라로슈포제 시카플라스트 멀티 리페어 크림 100ml (+시카에센스 7.5ml),라로슈포제,SERUM,[시카플라스트 멀티 리페어 크림] 정제수 다이카프릴릴에터 판테놀 글리세린 펜틸렌글라이콜 폴리글리세릴-6다이스테아레이트 프로판다이올 세틸에스터 호호바에스터 베헤닐알코올 그린와틀꽃왁스 해바라기씨왁스 병풀잎추출물 야콘뿌리즙 솔비탄올리에이트 징크글루코네이트 마데카소사이드 세테아릴아이소노나노에이트 망가니즈글루코네이트 아이소헥사데칸 알파-글루칸올리고사카라이드 소듐하이알루로네이트 소듐스테아로일글루타메이트 아데노신 만노오스 카퍼글루코네이트 하이드록시아세토페논 하이드록시프로필스타치포스페이트 카프릴로일살리실릭애씨드 비트레오스실라발효물 시트릭애씨드 트라이소듐에틸렌다이아민다이석시네이트 락토바실러스 말토덱스트린 폴리글리세린-3 폴리글리세릴-3비즈왁스 폴리솔베이트80 아크릴아마이드/소듐아크릴로일다이메틸타우레이트코폴리머 세틸알코올 토코페롤 [시카에센스] 정제수 비피다발효용해물 판테놀 다이메티콘 베타인 글리세린 부틸렌글라이콜 펜틸렌글라이콜 아이소프로필미리스테이트 피이지/피피지/폴리부틸렌글라이콜-8/5/3글리세린 소듐하이드록사이드 만노오스 메틸다이하이드로자스모네이트 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머 페녹시에탄올 하이드로제네이티드레시틴 알파-글루칸올리고사카라이드 카프릴릴글라이콜 폴리솔베이트20 마데카소사이드 스핑고모나스발효추출물 시트릭애씨드 야콘뿌리즙 소듐메틸스테아로일타우레이트 아세틸다이펩타이드-1세틸에스터 소듐벤조에이트 말토덱스트린 징크글루코네이트 망가니즈글루코네이트 소듐하이알루로네이트 엑토인 단삼뿌리추출물 살리실로일피토스핑고신 락토바실러스 트라이소듐에틸렌다이아민다이석시네이트 비사보롤
2026-08-13 06:55:06.030695+00,69,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0021/A00000021467530ko.jpg,[EGF최대함량/1등진정앰플] 클레어스 블루 유스 액티베이팅 드롭 50ml,디어클레어스,SERUM,"정제수, 부틸렌글라이콜, 에스에이치-올리 고펩타이드-1, 에스에이치-폴리펩타이드-1, 로우스 위트블루베리추출물, 레시틴, 솔비탄세스퀴올리에이 트, 1,2-헥산다이올, 카프릴릴글라이콜, 피이지-60 하이드로제네이티드캐스터오일, 글리세린, 클로페네 신, 구아이아줄렌, 에틸헥실글리세린, 아데노신"
2026-08-13 06:55:14.116262+00,70,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0025/A00000025010625ko.jpg,[8월 올영픽/트러블SOS진정]이지듀 EGFx 다운타임 오인트 겔 15ml 기획(+크림 7ml),이지듀,CREAM,"정제수, 글리세린, 다이프로필렌글라이콜, 비닐다이메티콘, 다이카프릴릴에터, 다이메티콘, 세틸알코올, 나이아신아마이드, 스트렙토코쿠스 테르모필루스발효추출여과물, 메틸프로판다이올, 백미꽃추출물, 접시꽃추출물, 하이드롤라이즈드콜라겐, 하이드롤라이즈드하이알루로닉애씨드, 판테놀, 펜틸렌글라이콜, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 글리세릴스테아레이트, 피이지-100스테아레이트, 다이메티콘올, 다이펜타에리스리틸헥사하이드록시스테아레이트/헥사스테아레이트/헥사로지네이트, 실리카, 카프릴릭/카프릭트라이글리세라이드,세테아릴올리베이트, 하이드록시아세토페논, 팔미틱애씨드, 스테아릭애씨드, 솔비탄올리베이트,1,2-헥산다이올, C12-20알킬글루코사이드, 하이드로제네이티드레시틴, 에틸헥실글리세린, 아데노신, 시트릭애씨드, 부틸렌글라이콜, 소듐스테아로일글루타메이트, 소듐아스코빌포스페이트,토코페롤, 에스에이치-올리고펩타이드-1(10ppm)*, 니코틴아마이드아데닌다이뉴클레오타이드, 소듐클로라이드, 소듐락테이트 , 하이드롤라이즈드엘라스틴, 프로판다이올, 포타슘클로라이드, 칼슘클로라이드, 마그네슘클로라이드, 폴리글리세릴-10올리에이트, 라우로일라이신,세라마이드엔피, 니코틴아마이드모노뉴클레오타이드, 콜레스테롤, 아데노신트라이포스페이트,메틸글루카민, 에탄올, C14-22알코올, 잔탄검, 다이소듐이디티에이"
2026-08-13 06:55:29.380066+00,71,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/thumbnails/10/0000/0018/A00000018806505ko.jpg,[단독/대용량] 디오디너리 나이아신아마이드 10% + 징크 1% 120ml,디오디너리,ETC,"정제수, 나이아신아마이드, 펜틸렌글라이콜, 징크피씨에이, 다이메틸아이소소바이드, 타마린드씨검, 잔탄검, 아이소세테스-20, 에톡시다이글라이콜, 페녹시에탄올, 클로페네신."
